step,t,tid,truth,subtype,x,y,pred,p_uav,threat,d_asset,reco,kill
35,70.0,T11,drone,고정익,2.36037334414003,1.0684675022112875,드론,0.95,79.7,0.16,물리 요격(최후수단),hard
35,70.0,T12,drone,고정익,2.9813508896304217,1.3567336774323913,드론,0.95,75.9,0.6,물리 요격(최후수단),hard
35,70.0,T13,drone,회전익(헬기형),3.2628957388868867,-2.2126380667472425,드론,0.95,35.0,3.3,감시 지속,none
35,70.0,T14,bird,조류,3.360086800039228,-3.4785200996479007,새/기타,0.1,25.5,4.56,감시 지속,none
35,70.0,T15,bird,조류,-0.6052004834068996,3.998362457019722,새/기타,0.1,52.2,2.05,포획·유도 회수,soft
35,70.0,T16,bird,조류,-1.5848770604356686,-4.456264787135383,새/기타,0.1,25.5,4.73,감시 지속,none
35,70.0,T18,bird,조류,0.1007726520374731,-3.5814521721737993,새/기타,0.1,6.5,3.58,감시 지속,none
35,70.0,T19,bird,조류,1.614982972360465,-3.1990227836642013,새/기타,0.1,6.5,3.58,감시 지속,none
36,72.0,T00,bird,조류,-5.070589467182758,-1.199344431659421,새/기타,0.1,6.5,4.81,감시 지속,none
36,72.0,T01,drone,고정익,1.822804460045227,1.7486490805723396,드론,0.95,91.3,1.01,물리 요격(최후수단),hard
36,72.0,T02,bird,조류,-3.853447187705802,-0.44392213575906125,새/기타,0.1,6.5,3.48,감시 지속,none
36,72.0,T04,balloon,고고도 미사일 풍선,-4.9653135626409775,0.7597408813074326,풍선,0.15,8.0,3.44,감시 지속,none
36,72.0,T06,bird,조류,-3.315070836285776,-2.981375652500275,새/기타,0.1,6.5,4.46,감시 지속,none
36,72.0,T07,balloon,오물풍선,2.838037073245018,-2.302211763510525,풍선,0.15,27.0,3.32,감시 지속,none
36,72.0,T08,bird,조류,-4.918988379018529,0.548077452932663,새/기타,0.1,6.5,3.51,감시 지속,none
36,72.0,T09,balloon,고고도 미사일 풍선,-2.2213646452420948,4.8702764255352795,풍선,0.15,30.6,2.38,감시 지속,none
36,72.0,T11,drone,고정익,2.3077949629146874,0.9538238963254543,드론,0.95,79.4,0.2,물리 요격(최후수단),hard
36,72.0,T12,drone,고정익,2.9694890832238348,1.289871048859782,드론,0.95,95.4,0.55,물리 요격(최후수단),hard
36,72.0,T13,drone,회전익(헬기형),3.2223853431544205,-2.2019587741106776,드론,0.95,54.0,3.28,RF 재밍,soft
36,72.0,T14,bird,조류,3.4500459714851637,-3.5359265214106665,새/기타,0.1,6.5,4.63,감시 지속,none
36,72.0,T15,bird,조류,-0.6492142829345081,3.9697542512568105,새/기타,0.1,52.7,2.0,포획·유도 회수,soft
36,72.0,T16,bird,조류,-1.5803754781676334,-4.4743751129105025,새/기타,0.1,6.5,4.75,감시 지속,none
36,72.0,T17,balloon,고고도 미사일 풍선,-2.983025592084226,1.3132865688911246,풍선,0.15,59.1,1.54,포획·유도 회수,soft
36,72.0,T18,bird,조류,0.11437263746953898,-3.5335538488924088,새/기타,0.1,25.5,3.54,감시 지속,none
36,72.0,T19,bird,조류,1.5814864514546954,-3.250190388392925,새/기타,0.1,6.5,3.61,감시 지속,none
37,74.0,T00,bird,조류,-4.984809703584803,-1.22409912267659,새/기타,0.1,25.5,4.77,감시 지속,none
37,74.0,T01,drone,고정익,1.7748916140717153,1.6021848254036821,드론,0.95,91.9,0.94,물리 요격(최후수단),hard
37,74.0,T02,bird,조류,-3.835804763750316,-0.39141126837627954,새/기타,0.1,25.5,3.42,감시 지속,none
37,74.0,T03,balloon,오물풍선,-0.8317584896435872,-3.3834305723796754,풍선,0.15,27.0,3.48,감시 지속,none
37,74.0,T04,balloon,고고도 미사일 풍선,-5.037210605438133,0.768984035454928,풍선,0.15,8.0,3.5,감시 지속,none
37,74.0,T05,drone,자폭형(FPV),-1.0366864061961039,0.12517852556598993,드론,0.95,90.9,1.04,물리 요격(최후수단),hard
37,74.0,T06,bird,조류,-3.367511684166167,-2.860115358470368,새/기타,0.1,25.5,4.42,감시 지속,none
37,74.0,T07,balloon,오물풍선,2.778037630542831,-2.280066182741555,풍선,0.15,27.0,3.29,감시 지속,none
37,74.0,T08,bird,조류,-4.939639336257327,0.5974117426669819,새/기타,0.1,25.2,3.5,감시 지속,none
37,74.0,T09,balloon,고고도 미사일 풍선,-2.301231418964237,4.810644167069578,풍선,0.15,50.2,2.33,포획·유도 회수,soft
37,74.0,T10,bird,조류,2.5550640834607656,-2.2696018125070054,새/기타,0.1,6.5,3.27,감시 지속,none
37,74.0,T11,drone,고정익,2.272262684049884,0.9631661505380837,드론,0.95,79.1,0.23,물리 요격(최후수단),hard
37,74.0,T12,drone,고정익,2.9569280997830254,1.2811826671132356,드론,0.95,95.5,0.54,물리 요격(최후수단),hard
37,74.0,T13,drone,회전익(헬기형),3.1669538768795595,-2.1591954371929933,드론,0.95,54.0,3.23,RF 재밍,soft
37,74.0,T14,bird,조류,3.3782861848256145,-3.650818389859899,새/기타,0.1,6.5,4.73,감시 지속,none
37,74.0,T15,bird,조류,-0.6287658033592216,3.9142685284415184,새/기타,0.1,53.0,1.97,포획·유도 회수,soft
37,74.0,T16,bird,조류,-1.5812471100186667,-4.567263517763431,새/기타,0.1,6.5,4.83,감시 지속,none
37,74.0,T17,balloon,고고도 미사일 풍선,-2.8992677668217444,1.2052228090173456,풍선,0.15,39.7,1.58,감시 지속,none
37,74.0,T18,bird,조류,0.19322173335332227,-3.583877662641022,새/기타,0.1,6.5,3.59,감시 지속,none
37,74.0,T19,bird,조류,1.684238431762806,-3.1332803970014,새/기타,0.1,25.5,3.56,감시 지속,none
38,76.0,T01,drone,고정익,1.728356648150185,1.6679595659461532,드론,0.95,72.2,1.02,물리 요격(최후수단),hard
38,76.0,T02,bird,조류,-3.8439403958312495,-0.3899943104030349,새/기타,0.1,6.5,3.43,감시 지속,none
38,76.0,T03,balloon,오물풍선,-0.687454471858393,-3.471246201818144,풍선,0.15,8.0,3.54,감시 지속,none
38,76.0,T04,balloon,고고도 미사일 풍선,-5.027773476777287,0.8263596452818509,풍선,0.15,27.0,3.46,감시 지속,none
38,76.0,T06,bird,조류,-3.296506887376416,-2.9248311892924375,새/기타,0.1,25.5,4.41,감시 지속,none
38,76.0,T07,balloon,오물풍선,2.7388425602301774,-2.415464161351947,풍선,0.15,8.0,3.42,감시 지속,none
38,76.0,T08,bird,조류,-4.859137763584512,0.594866781333474,새/기타,0.1,25.5,3.44,감시 지속,none
38,76.0,T09,balloon,고고도 미사일 풍선,-2.3504393492532274,4.869514922260412,풍선,0.15,30.4,2.4,감시 지속,none
38,76.0,T10,bird,조류,2.5573332412857885,-2.191342880018519,새/기타,0.1,25.5,3.19,감시 지속,none
38,76.0,T11,drone,고정익,2.278086829624588,0.8638205014612114,드론,0.95,78.8,0.26,물리 요격(최후수단),hard
38,76.0,T13,drone,회전익(헬기형),3.159133370214898,-2.2593783465687176,드론,0.95,35.0,3.33,감시 지속,none
38,76.0,T14,bird,조류,3.3978773069135357,-3.566856094571271,새/기타,0.1,25.5,4.65,감시 지속,none
38,76.0,T15,bird,조류,-0.6237306554960528,3.870384423860549,새/기타,0.1,53.3,1.94,포획·유도 회수,soft
38,76.0,T16,bird,조류,-1.5104415595376146,-4.5488697629239585,새/기타,0.1,25.5,4.79,감시 지속,none
38,76.0,T17,balloon,고고도 미사일 풍선,-2.9640355200417026,1.1966760689734022,풍선,0.15,39.3,1.62,감시 지속,none
38,76.0,T18,bird,조류,0.213594237862249,-3.5400561851676167,새/기타,0.1,25.5,3.55,감시 지속,none
38,76.0,T19,bird,조류,1.642576261278185,-3.154408359361769,새/기타,0.1,8.0,3.56,감시 지속,none
39,78.0,T00,bird,조류,-5.023198543677093,-1.311629383982246,새/기타,0.1,6.5,4.87,감시 지속,none
39,78.0,T01,drone,고정익,1.6741386010383794,1.6683906796874204,드론,0.95,71.8,1.06,물리 요격(최후수단),hard
39,78.0,T02,bird,조류,-3.7346952671399083,-0.38276663379082504,새/기타,0.1,25.5,3.36,감시 지속,none
39,78.0,T04,balloon,고고도 미사일 풍선,-5.038423116833246,0.8305272052267826,풍선,0.15,8.0,3.47,감시 지속,none
39,78.0,T05,drone,자폭형(FPV),-0.8924888569124205,0.10402984833558157,드론,0.95,92.3,0.9,물리 요격(최후수단),hard
39,78.0,T06,bird,조류,-3.3155233303526015,-2.9531359580336325,새/기타,0.1,6.5,4.44,감시 지속,none
39,78.0,T07,balloon,오물풍선,2.7723180142472,-2.237131142879014,풍선,0.15,27.0,3.25,감시 지속,none
39,78.0,T08,bird,조류,-4.912449771877714,0.559205838043611,새/기타,0.1,6.5,3.5,감시 지속,none
39,78.0,T09,balloon,고고도 미사일 풍선,-2.35547593014497,4.891548399313326,풍선,0.15,30.1,2.42,감시 지속,none
39,78.0,T10,bird,조류,2.5377314248813003,-2.1523765912604023,새/기타,0.1,25.5,3.15,감시 지속,none
39,78.0,T11,drone,고정익,2.2534424326617257,0.8912780072992416,드론,0.95,78.8,0.27,물리 요격(최후수단),hard
39,78.0,T12,drone,고정익,2.858963638564328,1.212360587834075,드론,0.95,96.5,0.42,물리 요격(최후수단),hard
39,78.0,T13,drone,회전익(헬기형),3.2231206944398294,-2.144429964281657,드론,0.95,54.0,3.23,RF 재밍,soft
39,78.0,T14,bird,조류,3.399103203858897,-3.6130450222842563,새/기타,0.1,6.5,4.7,감시 지속,none
39,78.0,T15,bird,조류,-0.6906184184018638,3.953988284769728,새/기타,0.1,34.2,1.96,감시 지속,none
39,78.0,T16,bird,조류,-1.5284748018478185,-4.578146227174491,새/기타,0.1,6.5,4.83,감시 지속,none
39,78.0,T17,balloon,고고도 미사일 풍선,-2.8865751280320313,1.266285426126492,풍선,0.15,59.3,1.52,포획·유도 회수,soft
39,78.0,T18,bird,조류,0.24360457047263465,-3.5019458493531492,새/기타,0.1,25.5,3.51,감시 지속,none
39,78.0,T19,bird,조류,1.70751121757833,-3.0950478493265337,새/기타,0.1,25.5,3.53,감시 지속,none
